NIFTI File Name,x_position,y_position,z_position,real,synth_version
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,51,187,27,False,V3
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,108,63,45,False,V4
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,99,164,24,False,V5
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,82,151,48,False,V6
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,125,135,32,False,V7
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,48,191,23,False,V8
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,24,146,49,False,V9
159_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,45,190,21,False,V10
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,100,172,36,False,V1
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,100,62,55,False,V2
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,94,148,20,False,V3
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,103,166,59,False,V4
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,31,149,35,False,V5
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,91,160,58,False,V6
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,106,178,57,False,V7
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,127,133,39,False,V8
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,77,61,43,False,V9
161_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,36,156,36,False,V10
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,123,168,14,False,V1
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,62,182,29,False,V2
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,64,187,27,False,V3
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,104,55,50,False,V4
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,106,104,45,False,V5
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,64,191,39,False,V6
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,133,156,51,False,V7
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,112,191,36,False,V8
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,72,159,66,False,V9
162_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,62,67,35,False,V10
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,64,128,54,False,V1
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,108,199,38,False,V2
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,122,117,28,False,V3
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,81,75,35,False,V4
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,79,99,60,False,V5
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,75,189,32,False,V6
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,46,141,28,False,V7
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,114,164,16,False,V8
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,95,193,46,False,V9
162_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,116,109,31,False,V10
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,30,138,41,False,V1
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,111,174,53,False,V2
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,52,112,23,False,V3
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,45,99,55,False,V4
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,80,179,25,False,V5
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,34,155,57,False,V6
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,57,95,46,False,V7
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,103,186,30,False,V8
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,96,167,63,False,V9
165_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,40,114,52,False,V10
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,66,92,55,False,V1
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,81,82,55,False,V2
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,73,191,31,False,V3
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,127,89,52,False,V4
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,139,150,22,False,V5
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,64,95,43,False,V6
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,63,99,48,False,V7
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,122,111,34,False,V8
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,81,72,51,False,V9
166_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,118,111,49,False,V10
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,35,84,45,False,V1
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,48,178,45,False,V2
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,69,160,52,False,V3
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,108,102,53,False,V4
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,57,124,22,False,V5
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,85,180,40,False,V6
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,71,175,14,False,V7
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,135,110,19,False,V8
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,101,169,52,False,V9
168_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,95,158,60,False,V10
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,86,142,44,False,V1
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,35,162,55,False,V2
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,114,104,43,False,V3
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,39,87,25,False,V4
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,98,94,45,False,V5
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,47,158,21,False,V6
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,135,166,42,False,V7
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,43,171,25,False,V8
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,105,64,53,False,V9
175_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,83,133,14,False,V10
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,49,176,41,False,V1
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,111,104,66,False,V2
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,81,175,47,False,V3
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,117,122,58,False,V4
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,77,146,14,False,V5
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,119,186,35,False,V6
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,36,178,47,False,V7
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,136,136,49,False,V8
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,121,91,40,False,V9
175_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,59,158,8,False,V10
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,82,175,58,False,V1
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,45,149,44,False,V2
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,104,61,43,False,V3
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,139,123,48,False,V4
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,100,157,30,False,V5
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,77,196,30,False,V6
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,64,86,35,False,V7
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,25,161,38,False,V8
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,57,145,69,False,V9
175_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,134,172,15,False,V10
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,118,184,45,False,V1
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,67,180,47,False,V2
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,90,49,36,False,V3
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,104,188,35,False,V4
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,119,82,29,False,V5
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,65,187,14,False,V6
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,67,123,31,False,V7
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,135,124,51,False,V8
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,126,140,36,False,V9
175_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,99,46,38,False,V10
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,113,183,11,False,V1
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,99,92,53,False,V2
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,130,174,37,False,V3
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,122,159,12,False,V4
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,138,135,29,False,V5
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,113,125,46,False,V6
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,132,100,24,False,V7
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,100,70,48,False,V8
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,69,64,36,False,V9
175_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,114,200,20,False,V10
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,141,105,26,False,V1
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,93,131,38,False,V2
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,117,102,52,False,V3
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,104,161,18,False,V4
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,116,156,22,False,V5
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,96,90,56,False,V6
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,25,156,39,False,V7
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,58,163,11,False,V8
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,48,90,23,False,V9
175_T6_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,124,105,40,False,V10
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,135,146,33,False,V1
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,105,189,56,False,V2
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,55,158,26,False,V3
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,122,162,68,False,V4
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,120,108,17,False,V5
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,82,182,54,False,V6
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,70,179,15,False,V7
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,44,153,65,False,V8
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,78,190,51,False,V9
177_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,126,163,24,False,V10
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,122,176,37,False,V1
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,73,173,32,False,V2
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,57,122,61,False,V3
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,95,168,26,False,V4
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,43,109,51,False,V5
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,123,152,29,False,V6
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,111,107,57,False,V7
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,50,168,22,False,V8
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,80,63,44,False,V9
177_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,131,164,16,False,V10
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,62,71,44,False,V1
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,57,112,56,False,V2
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,131,119,58,False,V3
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,95,81,49,False,V4
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,20,145,41,False,V5
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,45,123,55,False,V6
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,32,72,41,False,V7
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,151,128,40,False,V8
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,103,95,54,False,V9
177_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,39,90,32,False,V10
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,60,206,34,False,V1
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,38,59,46,False,V2
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,147,146,55,False,V3
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,65,104,61,False,V4
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,44,129,31,False,V5
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,78,172,22,False,V6
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,77,83,33,False,V7
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,49,94,43,False,V8
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,105,157,23,False,V9
177_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,116,111,32,False,V10
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,148,154,42,False,V1
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,65,58,42,False,V2
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,32,163,39,False,V3
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,136,113,48,False,V4
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,80,147,17,False,V5
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,45,45,44,False,V6
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,98,172,20,False,V7
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,50,185,29,False,V8
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,54,100,22,False,V9
179_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,57,152,32,False,V10
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,126,104,57,False,V1
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,124,208,24,False,V2
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,100,217,18,False,V3
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,98,195,50,False,V4
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,91,150,19,False,V5
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,108,184,43,False,V6
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,112,159,29,False,V7
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,71,104,43,False,V8
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,149,152,55,False,V9
179_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,63,137,26,False,V10
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,78,122,57,False,V1
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,79,181,15,False,V2
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,148,128,29,False,V3
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,91,129,41,False,V4
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,52,103,46,False,V5
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,71,70,50,False,V6
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,79,68,50,False,V7
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,118,167,5,False,V8
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,149,143,39,False,V9
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,54,80,49,False,V10
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,117,124,35,False,V1
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,137,123,58,False,V2
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,76,85,56,False,V3
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,44,130,32,False,V4
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,134,152,65,False,V5
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,62,208,35,False,V6
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,117,106,21,False,V7
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,126,55,45,False,V8
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,79,71,34,False,V9
179_T4_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,123,127,63,False,V10
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,43,192,45,False,V1
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,41,111,18,False,V2
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,103,107,43,False,V3
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,116,195,43,False,V4
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,37,102,57,False,V5
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,69,124,39,False,V6
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,115,78,53,False,V7
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,76,138,22,False,V8
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,48,159,10,False,V9
179_T5_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,73,218,27,False,V10
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,70,83,51,False,V1
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,105,101,53,False,V2
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,64,88,44,False,V3
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,77,179,47,False,V4
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,124,149,44,False,V5
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,53,131,43,False,V6
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,79,79,41,False,V7
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,48,156,32,False,V8
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,78,57,41,False,V9
18_T2_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,114,177,20,False,V10
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,68,80,44,False,V1
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,118,102,39,False,V2
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,99,187,33,False,V3
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,57,76,54,False,V4
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,47,192,44,False,V5
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,122,187,36,False,V6
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,97,89,53,False,V7
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,100,116,61,False,V8
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,99,176,48,False,V9
18_T3_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,37,153,59,False,V10
182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,56,54,38,False,V1
182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,112,105,42,False,V2
182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,38,163,42,False,V3
182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,119,146,64,False,V4
182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,60,88,32,False,V5
182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,125,111,48,False,V6
182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,61,167,24,False,V7
182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,99,71,47,False,V8
182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,55,204,35,False,V9
182_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,25,134,45,False,V10
182_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,42,148,56,False,V1
182_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,129,196,26,False,V2
182_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,87,210,49,False,V3
182_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,92,160,71,False,V4
182_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,131,160,47,False,V5
182_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,93,64,49,False,V6
182_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,90,140,29,False,V7
182_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,80,203,53,False,V8
182_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,72,91,64,False,V9
182_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,123,184,52,False,V10
183_T0_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,64,173,52,False,V1
183_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,62,193,27,False,V2
183_T0_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,116,112,53,False,V3
183_T0_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,54,151,8,False,V4
183_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,133,163,37,False,V5
183_T0_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,122,99,39,False,V6
183_T0_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,58,185,14,False,V7
183_T0_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,97,144,66,False,V8
183_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,53,90,46,False,V9
183_T0_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,112,110,25,False,V10
183_T1_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,72,184,51,False,V1
183_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,137,176,53,False,V2
183_T1_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,61,87,49,False,V3
183_T1_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,111,154,24,False,V4
183_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,60,176,21,False,V5
183_T1_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,51,182,12,False,V6
183_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,109,113,41,False,V7
183_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8.nii.gz,104,165,19,False,V8
183_T1_MRI_SWI_BFC_50mm_HM_sCMB_V9.nii.gz,103,179,15,False,V9
183_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10.nii.gz,32,162,32,False,V10
183_T2_MRI_SWI_BFC_50mm_HM_sCMB_V1.nii.gz,74,131,59,False,V1
183_T2_MRI_SWI_BFC_50mm_HM_sCMB_V2.nii.gz,103,131,65,False,V2
183_T2_MRI_SWI_BFC_50mm_HM_sCMB_V3.nii.gz,87,202,46,False,V3
183_T2_MRI_SWI_BFC_50mm_HM_sCMB_V4.nii.gz,103,94,55,False,V4
183_T2_MRI_SWI_BFC_50mm_HM_sCMB_V5.nii.gz,134,178,42,False,V5
183_T2_MRI_SWI_BFC_50mm_HM_sCMB_V6.nii.gz,67,130,31,False,V6
183_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7.nii.gz,84,184,22,False,V7
